GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
" ""17000"" ",Illinois,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,16,...,  Health care,34988.3,36490.9,38039.5,40598.6,43735.8,46848.9,49248.1,52017.4,55426.7,58487.3,62980,65498.9,68351.4,71546.7,72956.9,74999.2,76687.2,80210.5,84379.6,88107.4,91259.4
" ""17000"" ",Illinois,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,17,...,  Transportation services,11441.5,12090.1,12761.7,13567.3,13089.4,12310.7,12733.2,13104.5,13598.5,14103.6,14504.5,14814.3,14036.5,14475,15798.6,16081.6,16815.9,18038.7,18936.1,19705.7,20299
" ""17000"" ",Illinois,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,18,...,  Recreation services,9941.6,10453.3,10957.1,11627.2,11854.3,12228.4,12810.2,13832.7,14651.9,15639.6,16816.6,17505.4,17498.5,18254.8,18516.1,19281.9,19730.6,20363.9,21659.9,22540.4,23521.4
" ""17000"" ",Illinois,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,19,...,  Food services and accommodations,15456.7,16646.6,16731.2,18032.9,18853.7,19410.7,20440.4,21854.2,23455.3,24987.7,26254.8,26710.9,26192.6,26849.7,27962.2,29068.1,29747.4,30872,33497.8,34893.6,35613.5
" ""17000"" ",Illinois,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,20,...,  Financial services and insurance,17476,19295.1,21374.9,24275.1,23485.7,24572,26046.4,28604.5,30479,31335.8,31979.8,31999.5,29150,30246.2,31723.2,33090,34475.2,36628,39675.5,40749.2,43232.3
" ""17000"" ",Illinois,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,21,...,  Other services,24925.8,27181.6,28106.8,29971,31858.8,33351.6,35366.8,36766.2,38067.6,40168.3,41936.3,43778.5,43929.3,45023.1,45886,46127.1,46637.3,48763,50038.2,51566.1,53378.3
" ""17000"" ",Illinois,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),8418.1,10034.2,10619.1,12003.2,12977.8,14150.2,14105.9,13961.1,14224.2,15869.2,15526,18283,18136.3,18814.3,19467.4,21663.5,21570.2,22749.2,22655.9,24372.6,25135.5
" ""17000"" ",Illinois,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,23,..., Gross output of nonprofit institutions,30953,33884.1,35142.1,37718.2,40093,43418,44341,46018.1,48128.1,51318.1,52429.1,56218.6,58008.2,60100.2,61786,65179.7,66254.7,69368.6,71332.2,75414,78502.9
" ""17000"" ",Illinois,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,22535,23849.9,24523,25715.1,27115.2,29267.8,30235.1,32057,33903.9,35448.9,36903.1,37935.6,39871.9,41285.9,42318.6,43516.2,44684.6,46619.4,48676.3,51041.4,53367.4
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,1,...,Personal consumption expenditures,111212.2,117360.1,124922.5,132487.8,138115.6,143456.1,150309.7,160435.4,169514.5,176833.4,183440.2,187838.9,185227.3,190953.9,199013.2,206726.3,211094.7,217224.1,223375.2,231330.9,242040.6
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,2,..., Goods,43892.3,45587.8,49252,51904.5,53008.7,54295.6,56655.1,60169.7,62919.2,65298.1,66982,67333.3,63400.5,66430.9,70210.7,72455.3,73589.5,74897.8,74688,75900.2,78985.8
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,3,...,  Durable goods,15570.7,16708.7,18172.6,18743,19018.6,19831.1,20338.5,21381.3,21819.4,21705.9,21882.3,20365.1,18997.8,19896.7,20625.6,21477.2,22027.7,22880.2,23837.5,24567.9,25785.6
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,4,...,   Motor vehicles and parts,6883.3,7394.6,8028.7,7941.5,8211.7,8508.8,8354.4,8492.4,8208.9,7705.1,7821.9,6720.2,6386.4,6897.4,7207.8,7587.1,7823.1,8353.1,8875,9109.6,9421.2
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,5,...,   Furnishings and durable household equipment,3366,3577.3,3915.4,4205.9,4228.7,4400.2,4558.4,4823.4,5070.8,5154,5070.8,4807.8,4334.4,4515.8,4645.3,4854.5,4977.2,5081.4,5376.6,5685.5,6020
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,6,...,   Recreational goods and vehicles,3560.1,3859.9,4193.4,4436.5,4481.6,4734.6,5123,5620.9,5946.5,6052.2,6032.9,5914.8,5444.2,5501.6,5622.1,5823.2,5972.9,6088.2,6137.8,6295.5,6657.3
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,7,...,   Other durable goods,1761.2,1877,2035.1,2159.2,2096.5,2187.4,2302.8,2444.7,2593.3,2794.7,2956.7,2922.2,2832.8,2982,3150.5,3212.4,3254.5,3357.5,3448.2,3477.2,3687.1
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,8,...,  Nondurable goods,28321.6,28879.1,31079.4,33161.5,33990.1,34464.5,36316.6,38788.3,41099.8,43592.2,45099.7,46968.2,44402.8,46534.2,49585.1,50978.1,51561.7,52017.6,50850.5,51332.3,53200.1
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,9,...,   Food and beverages purchased for off-premises consumption,10714,10929.7,11370.9,11623.3,11826.8,11909.2,12333.9,13174.4,13898.3,14380,14802.3,15457.4,15600.1,15633.1,16116.5,16502.2,16669.1,16980.4,17370.5,17805,18010.9
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,10,...,   Clothing and footwear,4731.5,4885.1,5184.8,5282.8,5289.2,5340.5,5409.7,5488,5596,5681.9,5629.1,5563.5,5384.5,5597.3,5791.4,5900.6,5862.1,5887.3,6001.3,6216.8,6406.1
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,11,...,   Gasoline and other energy goods,3748.2,3421.4,3845.5,4847.6,4886.1,4566.8,5349.7,6295.4,7488.4,8549.2,9288,10363.9,7350.2,8655.1,10422.2,10670.1,10556.8,9896.4,7490.9,6680.6,7455.6
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,12,...,   Other nondurable goods,9127.9,9642.9,10678.2,11407.7,11988.1,12648.1,13223.3,13830.4,14117.1,14981.1,15380.3,15583.4,16068,16648.7,17255,17905.1,18473.7,19253.4,19987.8,20629.9,21327.6
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,13,..., Services,67319.9,71772.3,75670.5,80583.4,85106.9,89160.5,93654.6,100265.7,106595.3,111535.4,116458.2,120505.6,121826.8,124523,128802.5,134271,137505.2,142326.3,148687.2,155430.7,163054.8
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,14,...,  Household consumption expenditures (for services),64403.9,68277.3,71957.5,76510.3,80755.9,84592.5,89310.6,95552.7,101452.2,106021.3,111236.2,114460.2,115702.9,118237.7,122225.3,127212.4,130250.5,134868.8,141114.1,147314.7,154692.4
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,15,...,  Housing and utilities,18210.6,19096.6,20171.9,21344.8,23075.6,23850.9,24890.1,26071.1,28204.8,29603.6,30768.1,32135.3,32491.8,32590.9,33363.4,33776.9,34686.8,35999,36949.7,37837.6,39236.4
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,16,...,  Health care,16019.3,17082.6,17800.6,18955.9,20546.3,22428.4,24128.9,26439.8,27947.6,29614.6,31714.2,32667.3,34940,36077.1,37558,40649.8,41477.2,42703.4,45532.3,48484.2,51822.7
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,17,...,  Transportation services,4103.1,4335.6,4708.2,4976.7,5051.9,4969.4,5046.2,5129.6,5383.8,5456.5,5589.9,5611.9,5235.9,5328.8,5702.7,5897.5,6158.6,6565.1,6809.2,7303.2,7567.8
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,18,...,  Recreation services,5174.6,5295.7,5488.9,5751.4,5796.8,5968.9,6316.3,6769.9,6987.5,7145.9,7575.9,7952.4,7935.5,8230.1,8286.8,8646.5,8967.5,9082.5,9440.8,9794.5,10184.3
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,19,...,  Food services and accommodations,6878.4,7228.6,7713.6,8069.5,8331.5,8695.7,9099.7,9707.3,10235.7,10742,11025.5,11252.2,11180.3,11562.5,12073,12612.3,12858,13312.7,14264.9,14730.2,14940.6
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,20,...,  Financial services and insurance,5800.3,6385,7060.4,7900.2,7730.6,8037.5,8529.6,9410.4,10214.3,10438.4,10855.2,10763.8,9781.4,10016.3,10485.6,10619.9,11023.3,11629.4,12353.4,12794.2,14063
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,21,...,  Other services,8217.6,8853.2,9013.8,9511.8,10223.3,10641.7,11299.9,12024.6,12478.5,13020.2,13707.4,14077.4,14137.9,14432,14755.8,15009.5,15079.1,15576.6,15763.7,16370.7,16877.6
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),2916,3495.1,3713,4073.1,4350.9,4568.1,4344,4713.1,5143.1,5514.1,5222,6045.3,6123.9,6285.3,6577.2,7058.6,7254.7,7457.5,7573.2,8116.1,8362.4
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,23,..., Gross output of nonprofit institutions,11271,12174,12656,13393.1,14160,14982,14716,16133,17527.1,18227,18340,19582.4,20394.7,21224,21990.4,23056.4,23631.8,24033.8,25008,26782.9,27880
" ""18000"" ",Indiana,3,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,8355,8679,8943,9320,9809.1,10413.9,10372,11420,12384,12713,13118,13537.1,14270.8,14938.7,15413.1,15997.8,16377.1,16576.3,17434.9,18666.9,19517.6
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,1,...,Personal consumption expenditures,53685.2,56692.1,60175.3,63726.6,65572.5,67251.5,70629.4,75020.5,79074.7,83443.6,87024.6,90365,90328.9,93260.4,97655.1,100614.9,103192.4,107297,110453.4,114222.9,118443.5
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,2,..., Goods,20810.4,21636.7,23301.2,24595.7,24781.7,25064.8,26377,28431.2,29784.3,31703,32891.7,33743.3,32727.7,34033.8,36622.8,37643.6,38472.1,39592,39505.4,40262.7,41689.4
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,3,...,  Durable goods,7676.9,8244.3,8858.1,9052.8,9159.7,9387.4,9721.9,10372.3,10402.5,10659.8,10874.9,10527.2,10411.8,10812.7,11292.2,11767,12257.9,12630,13024.7,13303.3,13697.6
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,4,...,   Motor vehicles and parts,3404,3674.8,3944.5,3899.5,4081.1,4069.3,3978.8,4084.9,3980.3,3805.2,3945.6,3656.4,3710.4,4061,4229.2,4515.4,4709.6,4937.8,5272.1,5381.3,5491.6
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,5,...,   Furnishings and durable household equipment,1568.7,1671.6,1821.1,1913.1,1919.6,2032.8,2125.1,2285.7,2317.4,2373.1,2356.7,2311.6,2216.8,2201.1,2276.6,2363.2,2437.7,2477.1,2538.2,2667.4,2777.6
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,6,...,   Recreational goods and vehicles,1744.2,1893.9,2024.5,2112.9,2084.2,2180.8,2430.4,2724.4,2799.5,3043.8,3089.7,3047.3,2953.9,2963.3,3151.4,3208.8,3375.6,3419.6,3402.4,3429.4,3524.5
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,7,...,   Other durable goods,960.1,1004,1068,1127.3,1074.7,1104.4,1187.7,1277.2,1305.3,1437.8,1482.9,1511.9,1530.8,1587.3,1635,1679.5,1735,1795.4,1812,1825.2,1903.9
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,8,...,  Nondurable goods,13133.5,13392.4,14443.1,15542.8,15622,15677.4,16655.2,18058.9,19381.9,21043.2,22016.8,23216.1,22315.8,23221.2,25330.6,25876.6,26214.2,26962,26480.6,26959.4,27991.8
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,9,...,   Food and beverages purchased for off-premises consumption,4672.8,4842.5,5123.5,5313.5,5460.5,5413.7,5603.2,5935.9,6234.3,6556.6,6923.1,7284.3,7561.3,7465.9,7956.2,8195.2,8372,8773.2,9084.9,9449,9603.7
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,10,...,   Clothing and footwear,2136,2204.8,2322.7,2371.6,2333.4,2308.4,2372.3,2437.7,2501.6,2560.6,2512.1,2557.8,2593.8,2667,2671.1,2710.9,2714.5,2736.2,2768.4,2828.1,2860.5
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,11,...,   Gasoline and other energy goods,2116.6,1912.8,2183,2730.8,2589.6,2393.9,2714.5,3292.9,3915.6,4485.6,4906,5655.9,4205.1,4926.2,6101.5,6136.4,6127.2,5946.1,4782.5,4322.1,4834.2
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,12,...,   Other nondurable goods,4208.1,4432.2,4813.8,5127,5238.4,5561.4,5965.2,6392.5,6730.4,7440.3,7675.7,7718.1,7955.7,8162,8601.8,8834.1,9000.5,9506.4,9844.8,10360.2,10693.4
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,13,..., Services,32874.8,35055.4,36874,39130.9,40790.8,42186.6,44252.4,46589.3,49290.4,51740.6,54132.9,56621.6,57601.2,59226.6,61032.3,62971.3,64720.3,67705.1,70948,73960.1,76754.1
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,14,...,  Household consumption expenditures (for services),31192.7,33088.3,34749,36858.9,38253.9,39595.6,41477.4,43924.2,46601.3,48886.5,51378.9,53465.3,54233.1,55700.3,57327,59044.8,60709.1,63589.7,66757.9,69568.7,72222.6
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,15,...,  Housing and utilities,8316.3,8690.9,9139,9801.9,10451,10721.8,11247.9,11833.7,12787.1,13469.6,14033.9,14408.8,14502.4,14689.9,15054.9,15507.1,16165,16868.7,17460,18251.8,19055.8
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,16,...,  Health care,7799.8,8349.3,8796.9,9348.8,10052.8,10758.9,11215.4,11938.1,12685.8,13355.1,14037.6,14795.3,15426,15934.5,16397.7,16859,17115.5,18015.8,19103.3,19886.6,20453.6
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,17,...,  Transportation services,1626.2,1752,1890.8,1946.5,1947.9,1895.2,1901.6,2004.2,2134.3,2272.8,2396.6,2464.4,2455.3,2458.6,2536.1,2589.3,2697.3,2887.8,2950.7,3009.8,3120.6
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,18,...,  Recreation services,2419.4,2525.1,2628.7,2561.2,2536.1,2589.3,2730.6,2922.5,2998.4,3181.2,3435.9,3593.6,3741.5,3852,3826.8,3988.5,4116.6,4209.7,4486.7,4773.1,4887.8
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,19,...,  Food services and accommodations,2982.1,3126.8,3235.1,3494.3,3532,3680.2,3866,4093.8,4334,4563.1,4792.5,5033.3,5012,5065.3,5297.6,5579.8,5781.5,6023.1,6353.6,6610.4,6659.9
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,20,...,  Financial services and insurance,3182.9,3425.4,3712.9,4155.6,4070.1,4202,4418,4794.9,5121.6,5242.2,5566.2,5837.6,5617.6,5984.9,6463.9,6779.1,7090.1,7676.1,8362.8,8825.1,9549
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,21,...,  Other services,4866.3,5218.7,5345.5,5550.7,5664,5748.2,6097.9,6337.1,6540.2,6802.5,7116.3,7332.3,7478.3,7715.2,7749.9,7741.9,7743,7908.5,8040.9,8211.9,8495.9
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),1682,1967,2125,2272,2537,2591,2775,2665,2689,2854,2754,3156.4,3368.1,3526.3,3705.4,3926.5,4011.2,4115.3,4190.1,4391.4,4531.5
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,23,..., Gross output of nonprofit institutions,6067,6434,6703,6964,7541,7910,8248,8401,8669,8950,9066,9675.5,10258.2,10704.4,11108.5,11553.6,11795.2,12025.1,12448.6,13028.1,13561.7
" ""19000"" ",Iowa,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,4385,4467,4578,4692,5004,5319,5473,5736,5980,6096,6312,6519.1,6890.1,7178.1,7403.1,7627,7784,7909.7,8258.5,8636.7,9030.3
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,1,...,Personal consumption expenditures,47648.9,50892.2,54497.4,58190.4,60465.4,62183.2,65239.5,69175.3,72783.2,77469.2,81867.8,84690.8,83745.7,85461.5,89189.3,92119.1,94035.1,97426.1,100215.1,103082.3,106428.6
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,2,..., Goods,19252.9,20352.6,21836.5,22866.3,23244.2,23227.2,24180,25457.4,26673.9,28327.9,29969.6,30419.5,29001.5,30000.9,31774.6,33067.2,33586.4,34415.3,34466.8,34947.8,35502.2
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,3,...,  Durable goods,6881.2,7456.7,8005.4,8165.8,8361.2,8459.8,8665.3,9246.7,9260.8,9666.6,10282.5,9970.6,9455.2,9729.6,9921.1,10560.1,10812.6,11153.6,11584.6,12003.1,12179.2
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,4,...,   Motor vehicles and parts,2970.3,3204.8,3417.6,3410,3535.5,3592.4,3496.8,3530.3,3505.9,3469.3,3618.1,3294.5,3150.9,3400.5,3495.9,3890.7,3924.2,4047.2,4217.1,4280.9,4315.4
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,5,...,   Furnishings and durable household equipment,1425.5,1564.9,1662.7,1776.9,1806.4,1854.2,1994.3,2221.6,2236.5,2442.1,2586.1,2519,2353.3,2344.1,2369.7,2476.8,2535.1,2691.9,2797.6,2990.2,3049
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,6,...,   Recreational goods and vehicles,1653,1789.4,1972.2,1977.9,2029.7,2030.5,2154.1,2410.6,2436.6,2556.7,2748.1,2802.1,2625.9,2626.8,2610.5,2686.1,2821.5,2868,2979.9,3139.3,3180.1
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,7,...,   Other durable goods,832.4,897.5,952.9,1001,989.6,982.6,1020.1,1084.3,1081.8,1198.6,1330.2,1355,1325.1,1358.2,1445,1506.5,1531.7,1546.5,1590,1592.7,1634.7
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,8,...,  Nondurable goods,12371.7,12896,13831.1,14700.5,14883,14767.5,15514.7,16210.6,17413.1,18661.3,19687,20448.9,19546.3,20271.3,21853.5,22507.1,22773.9,23261.7,22882.2,22944.7,23323
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,9,...,   Food and beverages purchased for off-premises consumption,4773,4971.8,5248.2,5454.5,5515.2,5449.9,5727.6,5927.3,6495.3,6807.3,7223.4,7508.9,7540.5,7472,7885.5,8033.1,8080.2,8306.5,8497.4,8665.2,8732.5
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,10,...,   Clothing and footwear,1948.4,2106.8,2142.3,2207.4,2215.3,2183.6,2177.6,2131.9,2168.8,2301.9,2430.1,2444.9,2361.6,2437.6,2523.7,2599.6,2606.9,2618.8,2653.5,2689.7,2718
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,11,...,   Gasoline and other energy goods,1496.2,1358.2,1537.6,1855.1,1760.6,1640.4,1905.2,2212.7,2670.5,3021.1,3257,3603.3,2659.7,3130,3911.5,3970,4054.9,3956.8,3112.6,2778.7,3009.6
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,12,...,   Other nondurable goods,4154,4459.2,4903.1,5183.5,5391.9,5493.6,5704.3,5938.8,6078.4,6531,6776.6,6891.8,6984.5,7231.7,7532.7,7904.5,8031.8,8379.5,8618.7,8811.1,8863
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,13,..., Services,28396,30539.6,32660.9,35324.1,37221.2,38955.9,41059.5,43717.9,46109.4,49141.3,51898.2,54271.3,54744.2,55460.6,57414.7,59051.9,60448.7,63010.8,65748.3,68134.5,70926.4
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,14,...,  Household consumption expenditures (for services),27609,29511.6,31362.9,33869.1,35673.2,37396.9,39384.5,41982.9,44547.3,47212.2,50104.2,52129.7,52569.2,53255.9,54993.2,56403.3,57812.3,60303.9,63092.4,65307.2,68024.4
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,15,...,  Housing and utilities,8116.8,8592.7,8965.4,9690,10353.6,10612.3,11024.3,11599.9,12484.4,13149.6,13625.3,14142.7,14447.5,14510.7,14862.5,15168.5,15647.1,16357.5,17004.6,17767,18699.7
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,16,...,  Health care,7339.9,7656.6,8115.8,8491.5,9257.4,9902.2,10481.8,11304.9,12019,12563,13391.3,14178.1,14695.2,15098.4,15749.5,16462.1,16623,17009.8,17758.1,18091.7,18695.9
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,17,...,  Transportation services,1579.1,1662.9,1716.7,1787.5,1866.1,1824,1848.8,1914,2033.5,2187.5,2238.2,2331.8,2283.2,2280.8,2355.8,2389.6,2450.5,2571.2,2650,2732,2787.5
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,18,...,  Recreation services,1310.5,1446.8,1703.6,1982.7,2088.2,2380.8,2583.7,2821,2889,3123.5,3538.9,3535.7,3381.7,3215.5,3174.6,3250.6,3428.7,3569.1,3683.1,3754.4,3823.9
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,19,...,  Food services and accommodations,2906,3096.3,3086.3,3228.3,3330.6,3450.6,3665.9,3998.5,4175.6,4502.2,4583.8,4728.1,4786.2,4904.1,5104.4,5350.9,5474.7,5727,6099,6240.4,6311.8
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,20,...,  Financial services and insurance,2905.8,3172.3,3525.9,3991.6,3860.6,3988,4206.4,4590.1,5026.4,5380.2,5976.1,6388.1,6199.1,6520.9,6821.8,6858.7,7185.8,7700.9,8371.2,8827.1,9485.6
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,21,...,  Other services,3450.8,3884,4249.2,4697.7,4916.6,5239,5573.6,5754.4,5919.5,6306.2,6750.7,6825.2,6776.3,6725.6,6924.6,6922.9,7002.6,7368.5,7526.4,7894.5,8219.8
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,22,..., Final consumption expenditures of nonprofit institutions serving households (NPISHs),787,1028,1298,1455,1548,1559,1675,1735,1562,1929,1794,2141.6,2175,2204.6,2421.5,2648.6,2636.4,2706.9,2655.9,2827.3,2902
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,23,..., Gross output of nonprofit institutions,4440,4806,5353,5740,6026,6282,6528,6969,7085,7917,7998,8538.5,8898.6,9190.9,9646.1,10104.6,10259.4,10647.1,11062.6,11742.6,12223.6
" ""20000"" ",Kansas,4,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,24,..., Less: Receipts from sales of goods and services by nonprofit institutions,3653,3778,4055,4285,4478,4723,4853,5234,5523,5988,6204,6396.9,6723.6,6986.3,7224.7,7456,7623,7940.2,8406.8,8915.3,9321.6
" ""21000"" ",Kentucky,5,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,1,...,Personal consumption expenditures,67463,71436.2,75951.9,81300.5,84144.4,87727.4,92015.3,97305.2,103131,108625.5,112369.4,115668.1,115741.2,119806.3,125237.5,128650.5,131286.6,135852.8,140415.5,145612.1,150484.9
" ""21000"" ",Kentucky,5,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,2,..., Goods,27318.5,28620.7,31198.6,33264,33687.6,34840.2,36374.3,38706.2,40526.9,42897.5,43977.1,44525.7,43240.3,45234.9,47967.9,49272.5,49688.5,50641.4,50958.5,52188.3,53820.7
" ""21000"" ",Kentucky,5,SAEXP1,Total personal consumption expenditures (PCE) by state,Millions of current dollars,3,...,  Durable goods,9171.1,9778.5,10629.2,11136.3,11008.1,11644,11925.5,12532.2,12732.7,12948.5,13261,12205.3,11701.4,12214.7,12670.5,13449.4,13792.5,14301,15233.9,15855.1,16420
